Replicate,Date,Hour,Day,Month,Year,Israel energy demand,Jordan energy demand,West Bank energy demand,Gaza energy demand,Israel wind,Israel solar,Jordan wind,Jordan solar,West Bank wind,West Bank solar,Gaza wind,Gaza solar
1,27/06/2018 03:00,3,27,6,2018,6557.846232,2046,515.7279867,134.0892766,0.31,0,0.04,0,0.3,0,0.3,0
1,27/06/2018 04:00,4,27,6,2018,6546.455511,2022,509.7441957,132.5334909,0.1,0,0.06,0,0.1,0,0.1,0
1,27/06/2018 05:00,5,27,6,2018,6482.325392,1933,487.3049795,126.6992947,0.06,0,0.05,0,0.1,0,0.1,0
1,27/06/2018 06:00,6,27,6,2018,7129.0301,1977,498.5245876,129.6163928,0.01,0.04,0.1,0,0,0,0,0
1,27/06/2018 07:00,7,27,6,2018,8085.885768,2224,560.6064192,145.757669,0,0.19,0.16,0.14,0,0.1,0,0.1
1,27/06/2018 08:00,8,27,6,2018,8900.050934,2467,621.940277,161.704472,0,0.39,0.17,0.35,0,0.3,0,0.3
1,27/06/2018 09:00,9,27,6,2018,9433.813446,2618,660.0869446,171.6226056,0,0.55,0.15,0.57,0,0.5,0,0.5
1,27/06/2018 10:00,10,27,6,2018,9796.488095,2731,688.5099518,179.0125875,0,0.67,0.08,0.74,0,0.6,0,0.6
1,27/06/2018 11:00,11,27,6,2018,10091.89016,2799,705.713351,183.4854712,0,0.75,0.02,0.83,0,0.7,0,0.7
1,27/06/2018 12:00,12,27,6,2018,10559.5325,2829,713.1930897,185.4302033,0,0.78,0,0.89,0,0.7,0,0.7
1,27/06/2018 13:00,13,27,6,2018,11021.87781,2853,719.1768807,186.985989,0,0.78,0.08,0.9,0,0.7,0,0.7
1,27/06/2018 14:00,14,27,6,2018,11182.70586,2850,718.4289068,186.7915158,0.36,0.72,0.14,0.86,0.4,0.7,0.4,0.7
1,27/06/2018 15:00,15,27,6,2018,11055.55347,2808,707.9572726,184.0688909,0.95,0.62,0.28,0.76,0.9,0.6,0.9,0.6
1,27/06/2018 16:00,16,27,6,2018,10886.35738,2737,690.0058996,179.4015339,1.11,0.47,0.32,0.6,1.1,0.5,1.1,0.5
1,27/06/2018 17:00,17,27,6,2018,10547.18324,2645,666.8187095,173.3728645,0.96,0.28,0.32,0.38,1,0.3,1,0.3
1,27/06/2018 18:00,18,27,6,2018,9964.984692,2553,643.6315193,167.344195,0.89,0.1,0.33,0.15,0.9,0.1,0.9,0.1
1,27/06/2018 19:00,19,27,6,2018,9767.440928,2719,685.5180563,178.2346946,0.84,0.01,0.42,0.02,0.8,0,0.8,0
1,27/06/2018 20:00,20,27,6,2018,9740.760702,2737,690.0058996,179.4015339,0.54,0,0.35,0,0.5,0,0.5,0
1,27/06/2018 21:00,21,27,6,2018,9307.344988,2630,663.0788401,172.4004984,0.64,0,0.31,0,0.6,0,0.6,0
1,27/06/2018 22:00,22,27,6,2018,8694.572829,2523,636.1517806,165.399463,0.36,0,0.39,0,0.4,0,0.4,0
1,27/06/2018 23:00,23,27,6,2018,8090.056136,2440,615.2085121,159.9542131,0.27,0,0.61,0,0.3,0,0.3,0
1,28/06/2018 00:00,0,28,6,2018,7559.119508,2284,575.8629141,149.7243577,0.24,0,0.66,0,0.2,0,0.2,0
1,28/06/2018 01:00,1,28,6,2018,7171.913801,2164,545.4958665,141.8289253,0.21,0,0.51,0,0.2,0,0.2,0
1,28/06/2018 02:00,2,28,6,2018,6923.482162,2073,522.5354159,135.8592081,0.15,0,0.3,0,0.1,0,0.1,0
1,28/06/2018 03:00,3,28,6,2018,6804.997268,2026,510.6848608,132.7780638,0.29,0,0.22,0,0.3,0,0.3,0
1,28/06/2018 04:00,4,28,6,2018,6799.816589,2002,504.7595832,131.2374916,0.65,0,0.27,0,0.7,0,0.7,0
1,28/06/2018 05:00,5,28,6,2018,6742.97388,1914,482.5397923,125.460346,0.78,0,0.22,0,0.8,0,0.8,0
1,28/06/2018 06:00,6,28,6,2018,7372.53,1958,493.6496877,128.3489188,0.7,0.04,0.07,0,0.7,0,0.7,0
1,28/06/2018 07:00,7,28,6,2018,8425.282784,2202,555.1244426,144.3323551,0.54,0.19,0,0.05,0.5,0,0.5,0
1,28/06/2018 08:00,8,28,6,2018,9250.28404,2443,615.8585377,160.1232198,0.53,0.33,0,0.4,0.5,0.3,0.5,0.3
1,28/06/2018 09:00,9,28,6,2018,9661.043599,2593,653.6321822,169.9443674,0.32,0.52,0,0.54,0.3,0.5,0.3,0.5
1,28/06/2018 10:00,10,28,6,2018,9973.632906,2704,681.7772507,177.2620852,0.36,0.65,0,0.71,0.4,0.6,0.4,0.6
1,28/06/2018 11:00,11,28,6,2018,10240.73152,2772,698.8124237,181.6912302,0.42,0.74,0,0.8,0.4,0.7,0.4,0.7
1,28/06/2018 12:00,12,28,6,2018,10517.85324,2801,706.2190206,183.6169454,0.49,0.77,0.04,0.86,0.5,0.7,0.5,0.7
1,28/06/2018 13:00,13,28,6,2018,10834.67797,2825,712.1442982,185.1575175,0.58,0.76,0.14,0.86,0.6,0.7,0.6,0.7
1,28/06/2018 14:00,14,28,6,2018,10866.00359,2822,711.4036385,184.964946,0.85,0.71,0.24,0.81,0.8,0.7,0.8,0.7
1,28/06/2018 15:00,15,28,6,2018,10765.60427,2781,701.0344028,182.2689447,1.11,0.61,0.29,0.73,1.1,0.6,1.1,0.6
1,28/06/2018 16:00,16,28,6,2018,10535.1594,2710,683.2585701,177.6472282,1.16,0.46,0.41,0.58,1.2,0.5,1.2,0.5
1,28/06/2018 17:00,17,28,6,2018,10140.93919,2619,660.2981195,171.6775111,1.17,0.25,0.58,0.37,1.2,0.3,1.2,0.3
1,28/06/2018 18:00,18,28,6,2018,9631.949441,2528,637.3376689,165.7077939,0.94,0.1,0.78,0.16,0.9,0.1,0.9,0.1
1,28/06/2018 19:00,19,28,6,2018,9542.239099,2693,678.8146119,176.4917991,0.9,0.01,0.84,0.03,0.9,0,0.9,0
1,28/06/2018 20:00,20,28,6,2018,9365.879125,2710,683.2585701,177.6472282,0.85,0,0.54,0,0.9,0,0.9,0
1,28/06/2018 21:00,21,28,6,2018,8867.27432,2604,656.594821,170.7146535,1.02,0,0.46,0,1,0,1,0
1,28/06/2018 22:00,22,28,6,2018,8409.23885,2499,629.9310719,163.7820787,0.95,0,0.36,0,1,0,1,0
1,28/06/2018 23:00,23,28,6,2018,7878.208767,2416,609.1926004,158.3900761,0.85,0,0.57,0,0.8,0,0.8,0
1,29/06/2018 00:00,0,29,6,2018,7394.184409,2060,519.3873687,135.0407159,0.67,0,0.76,0,0.7,0,0.7,0
1,29/06/2018 01:00,1,29,6,2018,7112.280844,1952,491.9984528,127.9195977,0.43,0,0.79,0,0.4,0,0.4,0
1,29/06/2018 02:00,2,29,6,2018,6824.634068,1869,471.2897602,122.5353377,0.41,0,0.52,0,0.4,0,0.4,0
1,29/06/2018 03:00,3,29,6,2018,6688.567542,1827,460.6014028,119.7563647,0.1,0,0.31,0,0.1,0,0.1,0
1,29/06/2018 04:00,4,29,6,2018,6652.785256,1806,455.2572241,118.3668783,0.12,0,0.3,0,0.1,0,0.1,0
1,29/06/2018 05:00,5,29,6,2018,6475.297606,1726,435.2165539,113.156304,0.03,0,0.41,0,0,0,0,0
1,29/06/2018 06:00,6,29,6,2018,6789.677173,1766,445.236889,115.7615911,0,0.03,0.55,0.03,0,0,0,0
1,29/06/2018 07:00,7,29,6,2018,7440.16296,1986,500.6827432,130.1775132,0.04,0.14,0.47,0.12,0,0.1,0,0.1
1,29/06/2018 08:00,8,29,6,2018,7989.266964,2203,555.460575,144.4197495,0.17,0.3,0.41,0.33,0.2,0.3,0.2,0.3
1,29/06/2018 09:00,9,29,6,2018,8331.224192,2338,589.5297143,153.2777257,0.38,0.41,0.32,0.55,0.4,0.5,0.4,0.5
1,29/06/2018 10:00,10,29,6,2018,8500.228992,2439,614.9145632,159.8777864,0.33,0.6,0.18,0.69,0.3,0.6,0.3,0.6
1,29/06/2018 11:00,11,29,6,2018,8626.677954,2500,630.279077,163.87256,0.49,0.67,0.1,0.79,0.5,0.7,0.5,0.7
1,29/06/2018 12:00,12,29,6,2018,8826.114918,2526,636.9593003,165.6094181,0.58,0.7,0.16,0.88,0.6,0.7,0.6,0.7
1,29/06/2018 13:00,13,29,6,2018,8834.196521,2548,642.3034791,166.9989046,0.67,0.73,0.31,0.88,0.7,0.7,0.7,0.7
1,29/06/2018 14:00,14,29,6,2018,8805.786418,2545,641.6354567,166.8252187,0.6,0.7,0.39,0.83,0.6,0.7,0.6,0.7
1,29/06/2018 15:00,15,29,6,2018,8707.846739,2508,632.283144,164.3936174,0.88,0.61,0.27,0.73,0.9,0.6,0.9,0.6
1,29/06/2018 16:00,16,29,6,2018,8550.032595,2444,616.2506078,160.225158,0.93,0.46,0.47,0.57,0.9,0.5,0.9,0.5
1,29/06/2018 17:00,17,29,6,2018,8461.295975,2362,595.5419153,154.840898,0.83,0.26,0.66,0.37,0.8,0.3,0.8,0.3
1,29/06/2018 18:00,18,29,6,2018,8352.928496,2280,574.8332228,149.4566379,1.02,0.09,0.94,0.15,1,0.1,1,0.1
1,29/06/2018 19:00,19,29,6,2018,8188.693073,2428,612.2424738,159.1830432,1.05,0.01,1,0.02,1,0,1,0
1,29/06/2018 20:00,20,29,6,2018,8019.927127,2444,616.2506078,160.225158,0.78,0,1.01,0,0.8,0,0.8,0
1,29/06/2018 21:00,21,29,6,2018,7739.586282,2349,592.2018036,153.9724689,0.48,0,0.99,0,0.5,0,0.5,0
1,29/06/2018 22:00,22,29,6,2018,7474.031083,2254,568.1529994,147.7197798,0.26,0,0.73,0,0.3,0,0.3,0
1,29/06/2018 23:00,23,29,6,2018,7113.458364,2179,549.4483739,142.8565772,0.1,0,0.84,0,0.1,0,0.1,0
1,30/06/2018 00:00,0,30,6,2018,6777.649849,2073,522.6089399,135.8783244,0.06,0,0.96,0,0.1,0,0.1,0
1,30/06/2018 01:00,1,30,6,2018,6539.226715,1964,495.0501405,128.7130365,0,0,0.68,0,0,0,0,0
1,30/06/2018 02:00,2,30,6,2018,6363.073622,1881,474.2129995,123.2953799,0,0,0.66,0,0,0,0,0
1,30/06/2018 03:00,3,30,6,2018,6268.436673,1838,463.4583461,120.49917,0,0,0.73,0,0,0,0,0
1,30/06/2018 04:00,4,30,6,2018,6194.82816,1817,458.0810194,119.101065,0,0,0.72,0,0,0,0,0
1,30/06/2018 05:00,5,30,6,2018,5953.751925,1737,437.9160442,113.8581715,0,0,0.65,0,0,0,0,0
1,30/06/2018 06:00,6,30,6,2018,5965.984378,1777,447.9985318,116.4796183,0,0.04,0.41,0,0,0,0,0
1,30/06/2018 07:00,7,30,6,2018,6284.331821,1998,503.7882965,130.9849571,0,0.14,0.38,0.09,0,0.1,0,0.1
1,30/06/2018 08:00,8,30,6,2018,6691.570667,2217,558.9058953,145.3155328,0.01,0.32,0.38,0.4,0,0.3,0,0.3
